,Date,Time,TargetTemp,ActualTemp,System,SystemAge,BuildingID
4922,6/3/2013,18:45:56,70,72,11,27,12
4970,6/21/2013,23:13:19,65,60,11,1,9
6205,6/26/2013,20:43:51,70,66,11,17,1
6189,6/10/2013,4:43:51,68,55,11,13,8
4932,6/13/2013,9:00:01,67,68,11,7,2
2370,6/1/2013,14:43:51,67,72,11,6,19
4942,6/23/2013,19:00:01,69,56,11,11,6
4961,6/12/2013,14:13:19,70,66,11,18,15
4946,6/27/2013,23:00:01,70,59,11,4,3
6165,6/16/2013,4:13:19,70,77,11,7,20
1450,6/11/2013,20:33:07,67,55,11,26,14
1410,6/1/2013,4:13:20,69,65,11,2,8
6263,6/24/2013,6:00:01,65,79,11,19,3
1470,6/1/2013,16:00:01,70,75,11,1,19
1476,6/7/2013,22:00:01,66,62,11,21,9
6061,6/2/2013,20:13:19,70,62,11,22,12
1371,6/22/2013,13:13:19,66,74,11,27,14
2314,6/5/2013,6:00:01,69,79,11,23,11
4874,6/15/2013,18:45:56,70,63,11,26,7
6231,6/22/2013,22:13:20,68,78,11,13,4
2317,6/8/2013,9:00:01,69,59,11,5,11
5023,6/14/2013,4:33:07,66,58,11,24,16
1399,6/20/2013,17:43:51,66,58,11,25,15
4884,6/25/2013,4:45:56,70,78,11,11,15
1384,6/5/2013,2:43:51,66,56,11,7,10
6078,6/19/2013,13:43:51,68,69,11,25,1
1490,6/21/2013,12:13:19,69,60,11,10,13
6088,6/29/2013,23:43:51,68,71,11,28,20
5005,6/26/2013,10:13:20,70,58,11,8,6
5003,6/24/2013,8:13:20,68,65,11,22,1
6091,6/2/2013,2:13:20,68,65,11,14,5
1381,6/2/2013,23:13:19,69,77,11,8,18
1096,6/17/2013,2:00:01,65,63,11,3,14
5952,6/13/2013,2:45:56,70,63,11,24,20
5947,6/8/2013,21:33:07,66,56,11,25,5
2674,6/5/2013,6:45:56,69,58,11,13,19
5797,6/8/2013,15:13:20,67,76,11,14,15
5236,6/17/2013,1:13:20,69,76,11,2,20
2146,6/17/2013,1:45:56,70,61,11,19,15
5228,6/9/2013,17:43:51,67,58,11,16,18
2659,6/20/2013,15:33:07,67,60,11,29,12
5835,6/16/2013,5:00:01,69,66,11,12,9
1713,6/4/2013,0:13:20,70,70,11,28,20
2152,6/23/2013,7:45:56,66,70,11,4,7
6495,6/16/2013,22:33:07,67,75,11,10,15
5845,6/26/2013,15:00:01,66,60,11,23,15
4637,6/18/2013,21:00:01,67,78,11,15,3
5194,6/5/2013,7:13:19,68,73,11,29,2
1173,6/4/2013,7:13:20,66,59,11,29,17
2174,6/15/2013,5:45:56,66,66,11,26,13
5868,6/19/2013,14:13:19,65,76,11,14,8
6501,6/22/2013,4:45:56,69,74,11,23,5
5869,6/20/2013,15:13:19,65,67,11,12,13
1121,6/12/2013,3:13:19,69,66,11,24,3
6544,6/5/2013,23:45:56,70,60,11,24,4
2702,6/3/2013,10:45:56,67,74,11,16,1
1107,6/28/2013,13:00:01,69,75,11,27,8
2687,6/18/2013,19:45:56,67,73,11,30,10
6555,6/16/2013,10:45:56,66,56,11,5,4
2683,6/14/2013,15:45:56,66,59,11,25,6
5276,6/27/2013,17:33:07,69,73,11,7,17
6551,6/12/2013,6:45:56,66,64,11,14,7
5248,6/29/2013,13:13:20,66,69,11,21,6
5761,6/2/2013,3:43:51,65,58,11,14,15
5263,6/14/2013,4:33:07,70,66,11,23,2
4582,6/23/2013,14:13:20,69,75,11,27,6
2676,6/7/2013,8:45:56,66,64,11,11,19
1722,6/13/2013,9:13:20,68,74,11,14,3
2134,6/5/2013,13:45:56,68,64,11,14,19
5784,6/25/2013,2:13:20,68,68,11,24,16
5250,6/1/2013,15:13:20,65,78,11,9,17
5266,6/17/2013,7:33:07,66,76,11,11,15
5950,6/11/2013,0:45:56,68,72,11,6,18
1636,6/17/2013,14:45:56,68,57,11,19,11
5181,6/22/2013,18:00:01,66,61,11,7,10
4697,6/18/2013,9:13:20,67,57,11,1,17
1595,6/6/2013,21:45:56,66,59,11,1,15
1594,6/5/2013,20:45:56,66,60,11,21,3
2216,6/27/2013,4:13:19,67,70,11,6,4
6426,6/7/2013,1:43:51,68,75,11,3,13
4710,6/1/2013,22:13:20,65,68,11,1,7
5126,6/27/2013,11:13:20,68,78,11,11,5
1596,6/7/2013,22:45:56,66,69,11,20,17
4712,6/3/2013,0:33:07,70,59,11,13,19
5944,6/5/2013,18:33:07,68,62,11,5,7
1242,6/13/2013,4:13:19,65,78,11,5,1
2567,6/18/2013,19:00:01,68,63,11,20,18
1248,6/19/2013,10:13:19,68,55,11,11,13
6405,6/16/2013,4:13:19,67,78,11,23,5
5122,6/23/2013,7:13:20,69,57,11,1,2
2554,6/5/2013,6:00:01,67,59,11,4,9
2219,6/30/2013,7:13:19,69,72,11,23,8
1181,6/12/2013,15:13:20,69,65,11,29,20
5927,6/18/2013,1:33:07,67,70,11,13,3
2581,6/2/2013,9:13:19,70,57,11,29,1
5180,6/21/2013,17:00:01,70,79,11,14,1
5178,6/19/2013,15:00:01,70,73,11,27,18
2617,6/8/2013,21:43:51,68,55,11,20,2
5887,6/8/2013,9:43:51,70,63,11,12,5
6462,6/13/2013,13:13:20,65,71,11,5,5
5904,6/25/2013,2:13:20,67,66,11,19,14
4674,6/25/2013,10:43:51,67,55,11,27,7
5912,6/3/2013,10:13:20,69,74,11,5,17
2606,6/27/2013,10:43:51,69,62,11,27,7
5909,6/30/2013,7:13:20,66,64,11,12,7
4679,6/30/2013,15:43:51,65,78,11,26,16
2200,6/11/2013,12:00:01,67,68,11,20,5
6446,6/27/2013,21:43:51,70,71,11,15,13
1202,6/3/2013,12:33:07,70,60,11,26,4
4687,6/8/2013,23:43:51,68,73,11,1,19
6436,6/17/2013,11:43:51,66,65,11,20,19
2197,6/8/2013,9:00:01,66,69,11,18,16
6906,6/7/2013,6:33:07,69,74,11,11,2
4497,6/28/2013,1:00:01,66,61,11,15,10
6910,6/11/2013,10:33:07,65,66,11,10,6
468,6/19/2013,12:33:07,70,59,11,14,10
7049,6/30/2013,5:45:56,67,59,11,9,1
3728,6/9/2013,14:13:20,68,57,11,6,11
7667,6/18/2013,9:00:01,68,66,11,25,19
3230,6/21/2013,15:45:56,69,70,11,24,6
7174,6/5/2013,15:43:51,65,77,11,7,19
660,6/1/2013,17:33:07,70,65,11,19,9
3738,6/19/2013,0:33:07,70,74,11,17,1
2977,6/8/2013,2:00:01,65,79,11,7,5
4206,6/7/2013,17:00:01,65,71,11,19,5
3220,6/11/2013,5:45:56,69,56,11,6,13
296,6/27/2013,8:43:51,70,62,11,1,17
443,6/24/2013,11:13:20,69,59,11,17,16
441,6/22/2013,9:13:20,69,68,11,21,9
7062,6/13/2013,18:45:56,67,74,11,19,18
311,6/12/2013,23:43:51,68,66,11,7,5
730,6/11/2013,15:43:51,66,80,11,6,12
314,6/15/2013,2:13:20,69,71,11,2,14
7633,6/14/2013,18:45:56,65,73,11,21,7
328,6/29/2013,16:13:20,70,76,11,3,2
3307,6/8/2013,1:13:19,69,66,11,15,8
7614,6/25/2013,23:45:56,70,67,11,3,6
7441,6/2/2013,18:13:20,66,70,11,11,7
3720,6/1/2013,6:13:20,69,63,11,12,2
7689,6/10/2013,7:13:19,68,78,11,27,17
7701,6/22/2013,19:13:19,67,76,11,30,5
3085,6/26/2013,14:33:07,69,68,11,27,6
2954,6/15/2013,3:33:07,70,72,11,25,3
2955,6/16/2013,4:33:07,69,73,11,20,6
7765,6/26/2013,11:33:07,66,63,11,15,3
7755,6/16/2013,1:33:07,70,80,11,7,1
211,6/2/2013,19:13:20,65,60,11,29,10
216,6/7/2013,0:33:07,70,77,11,19,17
7008,6/19/2013,12:13:20,65,61,11,15,1
3081,6/22/2013,10:33:07,67,74,11,30,6
7385,6/6/2013,10:13:19,68,70,11,21,18
3212,6/3/2013,21:33:07,70,69,11,17,6
639,6/10/2013,20:13:20,68,65,11,1,1
7017,6/28/2013,21:13:20,65,76,11,28,19
2961,6/22/2013,10:33:07,69,79,11,21,16
3076,6/17/2013,5:33:07,66,56,11,6,13
4233,6/4/2013,20:13:19,68,70,11,6,7
7406,6/27/2013,7:43:51,66,64,11,12,6
759,6/10/2013,20:13:20,68,76,11,30,2
3694,6/5/2013,4:43:51,70,71,11,29,5
2965,6/26/2013,14:33:07,66,74,11,10,18
3350,6/21/2013,20:43:51,69,65,11,19,12
245,6/6/2013,5:00:01,67,78,11,5,3
247,6/8/2013,7:00:01,65,75,11,7,11
7165,6/26/2013,6:43:51,68,71,11,27,12
330,6/1/2013,18:13:20,65,66,11,30,1
7080,6/1/2013,12:45:56,66,63,11,30,13
3885,6/16/2013,8:43:51,69,78,11,22,7
3811,6/2/2013,1:45:56,67,77,11,13,3
3252,6/13/2013,13:45:56,65,67,11,9,14
700,6/11/2013,9:13:19,65,63,11,23,11
3817,6/8/2013,7:45:56,66,78,11,29,10
3056,6/27/2013,9:13:20,70,67,11,14,1
363,6/4/2013,3:00:01,69,69,11,10,2
377,6/18/2013,17:00:01,65,64,11,4,4
3832,6/23/2013,3:00:01,68,67,11,5,8
3833,6/24/2013,4:00:01,65,67,11,13,5
3028,6/29/2013,5:43:51,68,68,11,18,7
399,6/10/2013,15:13:19,66,59,11,14,13
7118,6/9/2013,7:00:01,69,70,11,2,17
692,6/3/2013,1:13:19,65,68,11,21,9
7123,6/14/2013,12:00:01,67,75,11,16,4
388,6/29/2013,4:13:19,70,57,11,30,14
7523,6/24/2013,4:43:51,68,59,11,6,12
679,6/20/2013,12:00:01,68,72,11,10,9
3843,6/4/2013,14:00:01,70,68,11,4,8
678,6/19/2013,11:00:01,66,67,11,7,8
4126,6/17/2013,9:43:51,68,63,11,7,3
3845,6/6/2013,16:00:01,68,68,11,19,11
673,6/14/2013,6:00:01,66,69,11,10,12
672,6/13/2013,5:00:01,65,66,11,27,3
4157,6/18/2013,16:13:20,66,60,11,28,16
4073,6/24/2013,4:00:01,68,59,11,30,20
7568,6/9/2013,1:33:07,66,58,11,11,7
3808,6/29/2013,22:45:56,67,77,11,29,5
3774,6/25/2013,12:45:56,69,55,11,16,3
3781,6/2/2013,19:45:56,70,72,11,18,16
7160,6/21/2013,1:43:51,67,66,11,10,5
7085,6/6/2013,17:45:56,69,69,11,13,8
4183,6/14/2013,18:33:07,65,70,11,29,20
7087,6/8/2013,19:45:56,69,73,11,27,3
7090,6/11/2013,22:45:56,66,68,11,10,3
4179,6/10/2013,14:33:07,67,72,11,9,11
7091,6/12/2013,23:45:56,66,55,11,8,10
716,6/27/2013,1:43:51,66,78,11,29,8
7096,6/17/2013,4:45:56,67,71,11,22,3
3795,6/16/2013,9:45:56,67,58,11,16,20
3283,6/14/2013,1:00:01,69,79,11,26,3
4169,6/30/2013,4:33:07,70,65,11,22,18
7589,6/30/2013,22:33:07,69,59,11,15,4
340,6/11/2013,4:33:07,65,67,11,6,8
7476,6/7/2013,5:00:01,67,55,11,30,17
7099,6/20/2013,7:45:56,65,68,11,24,13
7581,6/22/2013,14:33:07,69,55,11,25,7
3013,6/14/2013,14:13:19,69,80,11,18,9
7574,6/15/2013,7:33:07,65,59,11,4,12
3862,6/23/2013,9:13:19,70,58,11,4,9
3059,6/30/2013,12:13:20,65,72,11,30,19
3809,6/30/2013,23:45:56,65,78,11,18,6
2950,6/11/2013,23:13:20,65,57,11,29,4
494,6/15/2013,14:45:56,68,67,11,18,5
7154,6/15/2013,19:13:19,70,65,11,8,11
6980,6/21/2013,8:43:51,66,56,11,9,8
3424,6/5/2013,22:00:01,67,65,11,10,16
547,6/8/2013,0:00:01,70,68,11,26,10
4295,6/6/2013,10:33:07,66,69,11,13,15
7854,6/25/2013,4:13:20,68,68,11,11,8
67,6/8/2013,19:43:51,69,76,11,25,11
7847,6/18/2013,21:43:51,68,72,11,15,20
7843,6/14/2013,17:43:51,67,74,11,9,13
3560,6/21/2013,14:13:19,66,62,11,30,7
7231,6/2/2013,0:00:01,69,71,11,18,14
7835,6/6/2013,9:43:51,65,60,11,12,20
7926,6/7/2013,4:13:19,69,59,11,27,18
7830,6/1/2013,4:43:51,65,72,11,12,16
7927,6/8/2013,5:13:19,65,71,11,23,2
3127,6/8/2013,8:13:19,65,62,11,29,12
7930,6/11/2013,8:13:19,66,71,11,6,9
54,6/25/2013,6:43:51,65,63,11,13,17
7222,6/23/2013,15:33:07,66,56,11,29,20
2933,6/24/2013,6:13:20,69,66,11,16,12
7822,6/23/2013,20:13:19,65,67,11,10,1
130,6/11/2013,10:00:01,69,60,11,29,4
3600,6/1/2013,6:13:20,67,57,11,16,12
3161,6/12/2013,18:43:51,69,74,11,10,20
6959,6/30/2013,11:13:19,70,76,11,5,13
2913,6/4/2013,10:43:51,70,65,11,1,6
7896,6/7/2013,22:33:07,67,58,11,17,5
2915,6/6/2013,12:43:51,69,65,11,7,17
7294,6/5/2013,15:43:51,69,72,11,22,16
3990,6/1/2013,17:13:19,68,62,11,11,19
7303,6/14/2013,0:13:20,68,79,11,8,19
798,6/19/2013,11:00:01,70,63,11,28,8
4280,6/21/2013,19:13:20,70,70,11,8,11
3586,6/17/2013,16:43:51,69,68,11,25,14
809,6/30/2013,22:00:01,65,65,11,13,1
7307,6/18/2013,4:13:20,69,65,11,20,19
115,6/26/2013,19:33:07,68,68,11,12,19
7867,6/8/2013,17:13:20,70,61,11,10,10
803,6/24/2013,16:00:01,66,74,11,30,13
3983,6/24/2013,10:13:19,68,70,11,9,10
75,6/16/2013,3:13:20,67,55,11,16,12
568,6/29/2013,21:00:01,70,57,11,27,19
3624,6/25/2013,6:33:07,70,60,11,21,10
3981,6/22/2013,8:13:19,69,67,11,25,19
3625,6/26/2013,7:33:07,65,68,11,24,4
3536,6/27/2013,14:00:01,66,61,11,7,7
30,6/1/2013,6:13:19,68,66,11,15,3
4265,6/6/2013,4:13:20,70,69,11,14,17
3490,6/11/2013,16:13:20,68,66,11,7,2
3518,6/9/2013,20:33:07,65,63,11,25,18
7800,6/1/2013,22:00:01,65,61,11,20,5
6990,6/1/2013,18:43:51,66,67,11,6,8
7348,6/29/2013,21:33:07,69,75,11,5,10
584,6/15/2013,13:13:19,67,75,11,23,3
3135,6/16/2013,16:13:19,67,62,11,26,12
6924,6/25/2013,0:00:01,67,80,11,12,8
6921,6/22/2013,21:33:07,69,75,11,21,17
3389,6/30/2013,11:33:07,65,72,11,30,15
3507,6/28/2013,9:33:07,65,73,11,6,20
3129,6/10/2013,10:13:19,66,64,11,19,13
3538,6/29/2013,16:00:01,68,56,11,23,4
4306,6/17/2013,21:33:07,68,79,11,30,11
3576,6/7/2013,6:43:51,65,72,11,9,8
589,6/20/2013,18:13:19,70,56,11,6,9
3969,6/10/2013,20:00:01,67,64,11,2,1
3142,6/23/2013,23:13:19,68,58,11,4,9
48,6/19/2013,0:43:51,70,65,11,9,5
6938,6/9/2013,14:00:01,69,80,11,14,19
3976,6/17/2013,3:13:19,66,72,11,11,18
3540,6/1/2013,18:00:01,66,60,11,25,13
7276,6/17/2013,21:13:19,69,76,11,16,7
6339,6/10/2013,10:13:20,67,77,12,11,9
7464,6/25/2013,17:33:07,69,73,12,24,3
4008,6/19/2013,11:43:51,67,74,12,11,7
7469,6/30/2013,22:33:07,69,69,12,13,5
1272,6/13/2013,10:43:51,69,66,12,28,20
6340,6/11/2013,11:13:20,66,68,12,7,7
1267,6/8/2013,5:43:51,69,72,12,18,10
4998,6/19/2013,3:13:20,68,71,12,20,20
2529,6/10/2013,5:33:07,68,76,12,21,3
2535,6/16/2013,11:33:07,67,67,12,5,18
7262,6/3/2013,7:13:19,66,59,12,22,13
6338,6/9/2013,9:13:20,65,73,12,12,19
2358,6/19/2013,2:43:51,69,57,12,19,10
6141,6/22/2013,4:00:01,70,66,12,17,12
427,6/8/2013,19:43:51,70,74,12,3,7
421,6/2/2013,13:43:51,66,64,12,16,8
6367,6/8/2013,14:33:07,69,78,12,11,2
2373,6/4/2013,17:43:51,68,55,12,17,10
1283,6/24/2013,21:43:51,69,58,12,15,9
6127,6/8/2013,14:33:07,69,62,12,12,1
411,6/22/2013,3:43:51,68,65,12,25,17
7498,6/29/2013,3:13:19,70,76,12,5,5
7278,6/19/2013,23:13:19,70,73,12,19,20
7269,6/10/2013,14:13:19,70,73,12,25,5
1455,6/16/2013,1:00:01,68,69,12,26,1
6110,6/21/2013,21:13:20,67,59,12,21,14
2352,6/13/2013,20:13:19,70,61,12,1,9
3143,6/24/2013,0:43:51,68,60,12,16,1
3856,6/17/2013,3:13:19,68,55,12,17,18
393,6/4/2013,9:13:19,68,55,12,13,3
2468,6/9/2013,16:13:19,68,69,12,5,7
3162,6/13/2013,19:43:51,70,78,12,10,3
1392,6/13/2013,10:43:51,66,64,12,6,16
1388,6/9/2013,6:43:51,68,58,12,5,2
3968,6/9/2013,19:00:01,70,80,12,23,8
7519,6/20/2013,0:43:51,65,77,12,20,15
4882,6/23/2013,2:45:56,67,58,12,27,1
3933,6/4/2013,8:33:07,69,71,12,25,11
1334,6/15/2013,0:00:01,66,77,12,25,12
3177,6/28/2013,10:13:20,68,66,12,13,6
3179,6/30/2013,12:13:20,69,76,12,21,13
3938,6/9/2013,13:33:07,68,61,12,1,8
4834,6/5/2013,2:33:07,66,56,12,20,5
1375,6/26/2013,17:13:19,68,56,12,26,5
6240,6/1/2013,7:33:07,66,66,12,2,1
4869,6/10/2013,13:45:56,69,64,12,19,9
2446,6/17/2013,18:00:01,67,76,12,23,12
524,6/15/2013,20:45:56,65,80,12,15,9
7349,6/30/2013,22:33:07,69,61,12,10,11
7382,6/3/2013,7:13:19,70,57,12,1,6
3206,6/27/2013,15:33:07,66,73,12,14,15
521,6/12/2013,17:45:56,69,64,12,13,12
1369,6/20/2013,11:13:19,70,66,12,1,9
510,6/1/2013,6:45:56,69,57,12,6,19
4857,6/28/2013,1:45:56,69,59,12,29,15
3948,6/19/2013,23:33:07,68,57,12,28,20
4841,6/12/2013,9:33:07,67,71,12,24,5
7357,6/8/2013,6:00:01,67,55,12,14,8
7354,6/5/2013,3:00:01,65,79,12,9,8
6217,6/8/2013,8:13:20,69,75,12,27,15
4822,6/23/2013,14:13:20,67,77,12,12,8
1393,6/14/2013,11:43:51,67,55,12,28,6
4896,6/7/2013,16:45:56,65,75,12,1,16
3882,6/13/2013,5:43:51,69,75,12,23,13
6158,6/9/2013,21:00:01,69,79,12,27,11
3242,6/3/2013,3:45:56,70,75,12,28,13
4948,6/29/2013,1:13:19,65,67,12,14,10
4943,6/24/2013,20:00:01,69,67,12,19,3
3168,6/19/2013,1:13:20,68,64,12,30,7
6173,6/24/2013,12:13:19,65,63,12,14,13
1309,6/20/2013,23:13:20,69,65,12,25,14
2462,6/3/2013,10:13:19,68,77,12,23,19
7308,6/19/2013,5:13:20,70,69,12,10,6
1314,6/25/2013,4:33:07,68,62,12,9,10
3234,6/25/2013,19:45:56,69,67,12,6,13
3897,6/28/2013,20:43:51,66,72,12,15,15
6155,6/6/2013,18:00:01,65,59,12,5,12
4925,6/6/2013,2:00:01,66,74,12,20,7
3232,6/23/2013,17:45:56,66,56,12,12,11
3225,6/16/2013,10:45:56,66,62,12,14,1
3222,6/13/2013,7:45:56,70,55,12,27,4
4799,6/30/2013,15:43:51,69,77,12,18,15
7415,6/6/2013,16:43:51,68,62,12,15,8
2424,6/25/2013,20:33:07,65,71,12,11,11
1395,6/16/2013,13:43:51,65,57,12,30,18
7312,6/23/2013,9:13:20,66,57,12,30,16
6214,6/5/2013,5:13:20,70,64,12,22,3
7409,6/30/2013,10:43:51,67,73,12,24,9
2503,6/14/2013,3:13:20,67,75,12,9,17
7325,6/6/2013,22:13:20,68,74,12,18,16
6295,6/26/2013,14:13:19,67,78,12,12,2
6192,6/13/2013,7:43:51,66,62,12,15,14
1412,6/3/2013,6:13:20,70,63,12,23,11
7593,6/4/2013,2:45:56,69,79,12,27,5
3846,6/7/2013,17:00:01,69,73,12,18,17
3408,6/19/2013,6:00:01,65,70,12,25,6
5695,6/26/2013,9:33:07,66,64,12,9,8
7824,6/25/2013,22:13:19,67,62,12,17,17
3626,6/27/2013,8:33:07,69,62,12,4,1
7814,6/15/2013,12:13:19,67,59,12,8,16
2069,6/30/2013,20:43:51,70,61,12,21,8
1776,6/7/2013,15:00:01,70,72,12,26,14
5322,6/13/2013,15:13:19,67,72,12,9,14
1774,6/5/2013,13:00:01,69,61,12,7,19
5712,6/13/2013,2:00:01,67,60,12,6,6
5717,6/18/2013,7:00:01,65,71,12,6,1
7805,6/6/2013,3:13:19,67,78,12,2,9
7803,6/4/2013,1:13:19,69,75,12,27,16
3401,6/12/2013,23:33:07,68,64,12,5,11
7798,6/29/2013,20:00:01,67,74,12,25,7
3641,6/12/2013,23:33:07,70,74,12,4,3
5299,6/20/2013,16:00:01,69,73,12,29,6
2124,6/25/2013,3:45:56,67,57,12,21,16
5766,6/7/2013,8:43:51,68,60,12,27,16
3382,6/23/2013,4:33:07,66,59,12,14,5
5274,6/25/2013,15:33:07,69,80,12,4,3
3655,6/26/2013,13:00:01,70,72,12,20,6
3653,6/24/2013,11:00:01,66,80,12,30,20
3414,6/25/2013,12:00:01,66,72,12,20,10
5756,6/27/2013,22:13:19,65,71,12,1,20
2110,6/11/2013,13:33:07,67,65,12,22,12
3387,6/28/2013,9:33:07,70,55,12,28,17
2107,6/8/2013,10:33:07,67,58,12,28,20
2106,6/7/2013,9:33:07,69,71,12,18,13
2102,6/3/2013,5:33:07,69,76,12,4,13
7789,6/20/2013,11:00:01,66,74,12,24,18
5750,6/21/2013,16:13:19,65,77,12,3,20
2053,6/14/2013,4:43:51,67,55,12,9,5
5664,6/25/2013,2:13:20,70,57,12,15,7
128,6/9/2013,8:00:01,66,67,12,17,4
3476,6/27/2013,2:13:20,70,69,12,24,19
5548,6/29/2013,6:13:20,66,67,12,25,15
3542,6/3/2013,20:00:01,65,64,12,8,10
5445,6/16/2013,18:45:56,65,71,12,25,10
1912,6/23/2013,7:13:19,66,63,12,26,11
1955,6/6/2013,2:13:20,70,75,12,23,10
5438,6/9/2013,11:45:56,68,71,12,15,12
1919,6/30/2013,14:13:19,69,74,12,6,19
17,6/18/2013,17:00:01,66,57,12,5,13
5509,6/20/2013,15:13:19,69,79,12,2,9
5477,6/18/2013,7:00:01,67,78,12,15,18
6,6/7/2013,6:00:01,70,58,12,24,2
1944,6/25/2013,15:43:51,67,57,12,9,2
3506,6/27/2013,8:33:07,67,64,12,11,19
5510,6/21/2013,16:13:19,66,66,12,10,4
3672,6/13/2013,6:13:19,69,71,12,25,5
3474,6/25/2013,0:13:20,68,67,12,26,14
5411,6/12/2013,8:45:56,70,77,12,1,17
5365,6/26/2013,10:13:20,65,60,12,13,17
5652,6/13/2013,14:43:51,65,59,12,15,18
2017,6/8/2013,16:00:01,67,67,12,4,20
5635,6/26/2013,21:13:19,69,64,12,22,2
7874,6/15/2013,0:33:07,66,78,12,16,2
5626,6/17/2013,12:13:19,66,72,12,10,3
5587,6/8/2013,21:33:07,70,78,12,26,7
2011,6/2/2013,10:00:01,67,71,12,8,11
5621,6/12/2013,7:13:19,67,65,12,5,1
7891,6/2/2013,17:33:07,65,78,12,26,2
1847,6/18/2013,14:13:20,67,72,12,6,12
1999,6/20/2013,22:33:07,66,61,12,20,15
3457,6/8/2013,7:43:51,65,73,12,1,10
5409,6/10/2013,6:45:56,69,62,12,19,10
7889,6/30/2013,15:33:07,69,69,12,9,20
208,6/29/2013,16:13:20,67,80,12,8,12
3365,6/6/2013,11:13:20,69,58,12,30,7
1702,6/23/2013,13:43:51,67,61,12,2,7
1543,6/14/2013,17:13:20,65,71,12,20,18
1547,6/18/2013,21:13:20,65,72,12,8,8
3284,6/15/2013,2:00:01,70,76,12,12,20
5998,6/29/2013,0:45:56,65,77,12,2,7
6389,6/30/2013,12:00:01,67,78,12,15,9
1557,6/28/2013,7:33:07,68,68,12,4,17
2277,6/28/2013,17:13:20,67,65,12,8,16
3780,6/1/2013,18:45:56,65,73,12,20,10
3778,6/29/2013,16:45:56,67,76,12,16,20
2232,6/13/2013,20:13:19,66,71,12,18,17
5970,6/1/2013,20:45:56,68,66,12,3,7
7611,6/22/2013,20:45:56,66,72,12,25,10
1579,6/20/2013,5:45:56,69,62,12,12,10
7618,6/29/2013,3:45:56,70,64,12,16,8
1567,6/8/2013,17:33:07,68,71,12,26,16
1589,6/30/2013,15:45:56,70,68,12,29,20
6012,6/13/2013,14:45:56,66,77,12,20,14
3800,6/21/2013,14:45:56,68,76,12,20,18
7521,6/22/2013,2:43:51,67,73,12,24,16
6076,6/17/2013,11:43:51,70,68,12,7,19
5015,6/6/2013,20:13:20,65,71,12,5,18
385,6/26/2013,1:13:19,68,79,12,2,9
7531,6/2/2013,12:43:51,69,60,12,1,5
5018,6/9/2013,23:13:20,69,79,12,4,12
6014,6/15/2013,16:45:56,67,79,12,10,12
6070,6/11/2013,5:43:51,66,63,12,9,2
359,6/30/2013,23:33:07,67,77,12,14,16
6045,6/16/2013,4:13:19,69,57,12,16,1
1526,6/27/2013,0:13:20,70,71,12,22,8
7573,6/14/2013,6:33:07,70,73,12,24,16
6028,6/29/2013,11:00:01,68,62,12,7,16
341,6/12/2013,5:33:07,67,71,12,13,4
362,6/3/2013,2:00:01,68,68,12,1,18
5000,6/21/2013,5:13:20,70,55,12,25,6
5132,6/3/2013,17:13:20,70,70,12,19,20
300,6/1/2013,12:43:51,68,76,12,25,8
5198,6/9/2013,11:13:19,70,73,12,3,9
5205,6/16/2013,18:13:19,67,58,12,12,17
1657,6/8/2013,16:00:01,70,79,12,19,4
2156,6/27/2013,11:45:56,69,76,12,9,17
5846,6/27/2013,16:00:01,67,71,12,29,10
5842,6/23/2013,12:00:01,65,62,12,2,6
2164,6/5/2013,19:45:56,68,66,12,26,18
1674,6/25/2013,9:13:19,70,77,12,6,1
5222,6/3/2013,11:43:51,69,70,12,12,20
222,6/13/2013,6:33:07,66,64,12,28,4
5828,6/9/2013,22:33:07,65,59,12,27,13
1681,6/2/2013,16:13:19,69,67,12,1,10
1684,6/5/2013,19:13:19,66,73,12,11,14
7734,6/25/2013,4:13:20,68,66,12,19,4
226,6/17/2013,10:33:07,67,72,12,8,17
2211,6/22/2013,23:00:01,68,80,12,4,4
7702,6/23/2013,20:13:19,66,73,12,24,20
5880,6/1/2013,2:43:51,68,68,12,25,5
5922,6/13/2013,20:13:20,70,64,12,10,9
3736,6/17/2013,22:13:20,68,77,12,7,8
5915,6/6/2013,13:13:20,70,60,12,1,5
2203,6/14/2013,15:00:01,65,73,12,23,14
5148,6/19/2013,9:33:07,70,57,12,29,9
292,6/23/2013,4:43:51,70,80,12,24,1
3346,6/17/2013,16:43:51,68,66,12,27,16
7662,6/13/2013,4:00:01,68,74,12,24,12
1611,6/22/2013,13:45:56,69,80,12,16,4
7668,6/19/2013,10:00:01,69,79,12,7,4
5906,6/27/2013,4:13:20,68,68,12,17,12
1612,6/23/2013,14:45:56,67,71,12,10,18
279,6/10/2013,15:13:19,66,74,12,7,13
274,6/5/2013,10:13:19,65,75,12,10,11
7665,6/16/2013,7:00:01,66,66,12,15,16
2545,6/26/2013,21:33:07,69,75,12,28,16
1398,6/19/2013,16:43:51,68,73,12,23,3
4734,6/25/2013,22:33:07,70,55,12,14,12
4261,6/2/2013,0:13:20,68,74,12,11,11
4412,6/3/2013,12:13:19,68,65,12,26,6
4654,6/5/2013,14:13:19,67,75,12,15,1
642,6/13/2013,23:13:20,65,61,12,14,10
1182,6/13/2013,16:13:20,65,80,12,16,1
6470,6/21/2013,21:13:20,70,73,12,30,16
932,6/3/2013,1:13:19,68,72,12,24,10
643,6/14/2013,0:33:07,69,64,12,9,10
2826,6/7/2013,19:13:20,67,67,12,10,5
