",Date,Time,TargetTemp,ActualTemp,System,SystemAge,BuildingID\n"
"1005,6/16/2013,2:33:07,66,63,11,17,15\n"
"993,6/4/2013,14:13:20,69,80,11,19,10\n"
"4459,6/20/2013,11:13:20,68,73,11,28,17\n"
"2804,6/15/2013,21:43:51,65,60,11,27,2\n"
"6740,6/21/2013,8:43:51,68,59,11,25,19\n"
"1868,6/9/2013,11:33:07,65,69,11,18,16\n"
"6586,6/17/2013,22:00:01,68,67,11,28,9\n"
"4438,6/29/2013,14:43:51,70,61,11,22,15\n"
"956,6/27/2013,1:43:51,65,63,11,17,10\n"
"2820,6/1/2013,13:13:20,70,72,11,4,12\n"
"5577,6/28/2013,11:33:07,68,55,11,1,14\n"
"943,6/14/2013,12:13:19,69,75,11,22,18\n"
"1881,6/22/2013,0:00:01,69,77,11,14,8\n"
"6775,6/26/2013,19:13:20,70,56,11,4,7\n"
"5605,6/26/2013,15:00:01,67,61,11,3,3\n"
"6584,6/15/2013,20:00:01,69,66,11,8,1\n"
"5861,6/12/2013,7:13:19,68,64,11,6,3\n"
"6579,6/10/2013,15:00:01,68,73,11,7,18\n"
"5068,6/29/2013,1:13:19,69,64,11,3,1\n"
"6303,6/4/2013,22:13:19,69,78,11,20,10\n"
"4812,6/13/2013,4:13:20,67,65,11,26,10\n"
"2495,6/6/2013,19:43:51,66,66,11,3,15\n"
"4818,6/19/2013,10:13:20,69,68,11,6,17\n"
"6021,6/22/2013,4:00:01,69,72,11,16,7\n"
"1325,6/6/2013,15:33:07,66,80,11,23,7\n"
"2275,6/26/2013,15:13:20,65,66,11,10,4\n"
"6293,6/24/2013,12:13:19,67,62,11,27,15\n"
"6284,6/15/2013,3:13:19,69,62,11,10,10\n"
"2475,6/16/2013,23:13:19,66,78,11,4,6\n"
"6281,6/12/2013,0:13:19,70,61,11,4,6\n"
"2473,6/14/2013,21:13:19,65,73,11,26,17\n"
"1525,6/26/2013,23:43:51,65,79,11,8,14\n"
"2470,6/11/2013,18:13:19,66,63,11,27,10\n"
"1350,6/1/2013,16:00:01,69,75,11,20,14\n"
"2481,6/22/2013,5:43:51,69,64,11,16,8\n"
"4848,6/19/2013,16:33:07,68,79,11,18,2\n"
"6310,6/11/2013,5:43:51,66,64,11,19,3\n"
"2267,6/18/2013,7:13:20,67,63,11,9,10\n"
"5956,6/17/2013,6:45:56,68,68,11,13,9\n"
"5957,6/18/2013,7:45:56,68,75,11,30,14\n"
"4749,6/10/2013,13:00:01,65,67,11,8,11\n"
"1582,6/23/2013,8:45:56,70,62,11,25,4\n"
"2533,6/14/2013,9:33:07,66,58,11,18,3\n"
"4760,6/21/2013,0:13:19,66,64,11,14,3\n"
"5969,6/30/2013,19:45:56,68,69,11,23,8\n"
"6007,6/8/2013,9:45:56,66,66,11,30,5\n"
"2234,6/15/2013,22:13:19,70,56,11,2,7\n"
"1564,6/5/2013,14:33:07,65,73,11,7,19\n"
"6336,6/7/2013,7:13:20,70,74,11,12,5\n"
"2514,6/25/2013,14:13:20,65,72,11,18,6\n"
"6334,6/5/2013,5:13:20,67,72,11,9,16\n"
"2250,6/1/2013,14:43:51,68,71,11,20,18\n"
"6326,6/27/2013,21:43:51,65,77,11,28,5\n"
"4789,6/20/2013,5:43:51,70,71,11,18,18\n"
"2242,6/23/2013,6:43:51,70,57,11,17,20\n"
"4744,6/5/2013,8:00:01,69,65,11,8,17\n"
"4850,6/21/2013,18:33:07,66,63,11,26,7\n"
"1370,6/21/2013,12:13:19,70,56,11,28,16\n"
"4916,6/27/2013,12:45:56,68,58,11,3,16\n"
"6132,6/13/2013,19:33:07,67,66,11,21,1\n"
"6195,6/16/2013,10:43:51,68,65,11,19,11\n"
"4973,6/24/2013,2:43:51,65,56,11,18,11\n"
"4972,6/23/2013,1:43:51,69,80,11,15,7\n"
"4922,6/3/2013,18:45:56,70,72,11,27,12\n"
"4970,6/21/2013,23:13:19,65,60,11,1,9\n"
"6205,6/26/2013,20:43:51,70,66,11,17,1\n"
"6189,6/10/2013,4:43:51,68,55,11,13,8\n"
"4932,6/13/2013,9:00:01,67,68,11,7,2\n"
"2370,6/1/2013,14:43:51,67,72,11,6,19\n"
"4942,6/23/2013,19:00:01,69,56,11,11,6\n"
"4961,6/12/2013,14:13:19,70,66,11,18,15\n"
"4946,6/27/2013,23:00:01,70,59,11,4,3\n"
"6165,6/16/2013,4:13:19,70,77,11,7,20\n"
"1450,6/11/2013,20:33:07,67,55,11,26,14\n"
"1410,6/1/2013,4:13:20,69,65,11,2,8\n"
"6263,6/24/2013,6:00:01,65,79,11,19,3\n"
"1470,6/1/2013,16:00:01,70,75,11,1,19\n"
"1476,6/7/2013,22:00:01,66,62,11,21,9\n"
"6061,6/2/2013,20:13:19,70,62,11,22,12\n"
"1371,6/22/2013,13:13:19,66,74,11,27,14\n"
"2314,6/5/2013,6:00:01,69,79,11,23,11\n"
"4874,6/15/2013,18:45:56,70,63,11,26,7\n"
"6231,6/22/2013,22:13:20,68,78,11,13,4\n"
"2317,6/8/2013,9:00:01,69,59,11,5,11\n"
"5023,6/14/2013,4:33:07,66,58,11,24,16\n"
"1399,6/20/2013,17:43:51,66,58,11,25,15\n"
"4884,6/25/2013,4:45:56,70,78,11,11,15\n"
"1384,6/5/2013,2:43:51,66,56,11,7,10\n"
"6078,6/19/2013,13:43:51,68,69,11,25,1\n"
"1490,6/21/2013,12:13:19,69,60,11,10,13\n"
"6088,6/29/2013,23:43:51,68,71,11,28,20\n"
"5005,6/26/2013,10:13:20,70,58,11,8,6\n"
"5003,6/24/2013,8:13:20,68,65,11,22,1\n"
"6091,6/2/2013,2:13:20,68,65,11,14,5\n"
"1381,6/2/2013,23:13:19,69,77,11,8,18\n"
"1096,6/17/2013,2:00:01,65,63,11,3,14\n"
"5952,6/13/2013,2:45:56,70,63,11,24,20\n"
"5947,6/8/2013,21:33:07,66,56,11,25,5\n"
"2674,6/5/2013,6:45:56,69,58,11,13,19\n"
"5797,6/8/2013,15:13:20,67,76,11,14,15\n"
"5236,6/17/2013,1:13:20,69,76,11,2,20\n"
"2146,6/17/2013,1:45:56,70,61,11,19,15\n"
"5228,6/9/2013,17:43:51,67,58,11,16,18\n"
"2659,6/20/2013,15:33:07,67,60,11,29,12\n"
"5835,6/16/2013,5:00:01,69,66,11,12,9\n"
"1713,6/4/2013,0:13:20,70,70,11,28,20\n"
"2152,6/23/2013,7:45:56,66,70,11,4,7\n"
"6495,6/16/2013,22:33:07,67,75,11,10,15\n"
"5845,6/26/2013,15:00:01,66,60,11,23,15\n"
"4637,6/18/2013,21:00:01,67,78,11,15,3\n"
"5194,6/5/2013,7:13:19,68,73,11,29,2\n"
"1173,6/4/2013,7:13:20,66,59,11,29,17\n"
"2174,6/15/2013,5:45:56,66,66,11,26,13\n"
"5868,6/19/2013,14:13:19,65,76,11,14,8\n"
"6501,6/22/2013,4:45:56,69,74,11,23,5\n"
"5869,6/20/2013,15:13:19,65,67,11,12,13\n"
"1121,6/12/2013,3:13:19,69,66,11,24,3\n"
"6544,6/5/2013,23:45:56,70,60,11,24,4\n"
"2702,6/3/2013,10:45:56,67,74,11,16,1\n"
"1107,6/28/2013,13:00:01,69,75,11,27,8\n"
"2687,6/18/2013,19:45:56,67,73,11,30,10\n"
"6555,6/16/2013,10:45:56,66,56,11,5,4\n"
"2683,6/14/2013,15:45:56,66,59,11,25,6\n"
"5276,6/27/2013,17:33:07,69,73,11,7,17\n"
"6551,6/12/2013,6:45:56,66,64,11,14,7\n"
"5248,6/29/2013,13:13:20,66,69,11,21,6\n"
"5761,6/2/2013,3:43:51,65,58,11,14,15\n"
"5263,6/14/2013,4:33:07,70,66,11,23,2\n"
"4582,6/23/2013,14:13:20,69,75,11,27,6\n"
"2676,6/7/2013,8:45:56,66,64,11,11,19\n"
"1722,6/13/2013,9:13:20,68,74,11,14,3\n"
"2134,6/5/2013,13:45:56,68,64,11,14,19\n"
"5784,6/25/2013,2:13:20,68,68,11,24,16\n"
"5250,6/1/2013,15:13:20,65,78,11,9,17\n"
"5266,6/17/2013,7:33:07,66,76,11,11,15\n"
"5950,6/11/2013,0:45:56,68,72,11,6,18\n"
"1636,6/17/2013,14:45:56,68,57,11,19,11\n"
"5181,6/22/2013,18:00:01,66,61,11,7,10\n"
"4697,6/18/2013,9:13:20,67,57,11,1,17\n"
"1595,6/6/2013,21:45:56,66,59,11,1,15\n"
"1594,6/5/2013,20:45:56,66,60,11,21,3\n"
"2216,6/27/2013,4:13:19,67,70,11,6,4\n"
"6426,6/7/2013,1:43:51,68,75,11,3,13\n"
"4710,6/1/2013,22:13:20,65,68,11,1,7\n"
"5126,6/27/2013,11:13:20,68,78,11,11,5\n"
"1596,6/7/2013,22:45:56,66,69,11,20,17\n"
"4712,6/3/2013,0:33:07,70,59,11,13,19\n"
"5944,6/5/2013,18:33:07,68,62,11,5,7\n"
"1242,6/13/2013,4:13:19,65,78,11,5,1\n"
"2567,6/18/2013,19:00:01,68,63,11,20,18\n"
"1248,6/19/2013,10:13:19,68,55,11,11,13\n"
"6405,6/16/2013,4:13:19,67,78,11,23,5\n"
"5122,6/23/2013,7:13:20,69,57,11,1,2\n"
"2554,6/5/2013,6:00:01,67,59,11,4,9\n"
"2219,6/30/2013,7:13:19,69,72,11,23,8\n"
"1181,6/12/2013,15:13:20,69,65,11,29,20\n"
"5927,6/18/2013,1:33:07,67,70,11,13,3\n"
"2581,6/2/2013,9:13:19,70,57,11,29,1\n"
"5180,6/21/2013,17:00:01,70,79,11,14,1\n"
"5178,6/19/2013,15:00:01,70,73,11,27,18\n"
"2617,6/8/2013,21:43:51,68,55,11,20,2\n"
"5887,6/8/2013,9:43:51,70,63,11,12,5\n"
"6462,6/13/2013,13:13:20,65,71,11,5,5\n"
"5904,6/25/2013,2:13:20,67,66,11,19,14\n"
"4674,6/25/2013,10:43:51,67,55,11,27,7\n"
"5912,6/3/2013,10:13:20,69,74,11,5,17\n"
"2606,6/27/2013,10:43:51,69,62,11,27,7\n"
"5909,6/30/2013,7:13:20,66,64,11,12,7\n"
"4679,6/30/2013,15:43:51,65,78,11,26,16\n"
"2200,6/11/2013,12:00:01,67,68,11,20,5\n"
"6446,6/27/2013,21:43:51,70,71,11,15,13\n"
"1202,6/3/2013,12:33:07,70,60,11,26,4\n"
"4687,6/8/2013,23:43:51,68,73,11,1,19\n"
"6436,6/17/2013,11:43:51,66,65,11,20,19\n"
"2197,6/8/2013,9:00:01,66,69,11,18,16\n"
"6906,6/7/2013,6:33:07,69,74,11,11,2\n"
"4497,6/28/2013,1:00:01,66,61,11,15,10\n"
"6910,6/11/2013,10:33:07,65,66,11,10,6\n"
"468,6/19/2013,12:33:07,70,59,11,14,10\n"
"7049,6/30/2013,5:45:56,67,59,11,9,1\n"
"3728,6/9/2013,14:13:20,68,57,11,6,11\n"
"7667,6/18/2013,9:00:01,68,66,11,25,19\n"
"3230,6/21/2013,15:45:56,69,70,11,24,6\n"
"7174,6/5/2013,15:43:51,65,77,11,7,19\n"
"660,6/1/2013,17:33:07,70,65,11,19,9\n"
"3738,6/19/2013,0:33:07,70,74,11,17,1\n"
"2977,6/8/2013,2:00:01,65,79,11,7,5\n"
"4206,6/7/2013,17:00:01,65,71,11,19,5\n"
"3220,6/11/2013,5:45:56,69,56,11,6,13\n"
"296,6/27/2013,8:43:51,70,62,11,1,17\n"
"443,6/24/2013,11:13:20,69,59,11,17,16\n"
"441,6/22/2013,9:13:20,69,68,11,21,9\n"
"7062,6/13/2013,18:45:56,67,74,11,19,18\n"
"311,6/12/2013,23:43:51,68,66,11,7,5\n"
"730,6/11/2013,15:43:51,66,80,11,6,12\n"
"314,6/15/2013,2:13:20,69,71,11,2,14\n"
"7633,6/14/2013,18:45:56,65,73,11,21,7\n"
"328,6/29/2013,16:13:20,70,76,11,3,2\n"
"3307,6/8/2013,1:13:19,69,66,11,15,8\n"
"7614,6/25/2013,23:45:56,70,67,11,3,6\n"
"7441,6/2/2013,18:13:20,66,70,11,11,7\n"
"3720,6/1/2013,6:13:20,69,63,11,12,2\n"
"7689,6/10/2013,7:13:19,68,78,11,27,17\n"
"7701,6/22/2013,19:13:19,67,76,11,30,5\n"
"3085,6/26/2013,14:33:07,69,68,11,27,6\n"
"2954,6/15/2013,3:33:07,70,72,11,25,3\n"
"2955,6/16/2013,4:33:07,69,73,11,20,6\n"
"7765,6/26/2013,11:33:07,66,63,11,15,3\n"
"7755,6/16/2013,1:33:07,70,80,11,7,1\n"
"211,6/2/2013,19:13:20,65,60,11,29,10\n"
"216,6/7/2013,0:33:07,70,77,11,19,17\n"
"7008,6/19/2013,12:13:20,65,61,11,15,1\n"
"3081,6/22/2013,10:33:07,67,74,11,30,6\n"
"7385,6/6/2013,10:13:19,68,70,11,21,18\n"
"3212,6/3/2013,21:33:07,70,69,11,17,6\n"
"639,6/10/2013,20:13:20,68,65,11,1,1\n"
"7017,6/28/2013,21:13:20,65,76,11,28,19\n"
"2961,6/22/2013,10:33:07,69,79,11,21,16\n"
"3076,6/17/2013,5:33:07,66,56,11,6,13\n"
"4233,6/4/2013,20:13:19,68,70,11,6,7\n"
"7406,6/27/2013,7:43:51,66,64,11,12,6\n"
"759,6/10/2013,20:13:20,68,76,11,30,2\n"
"3694,6/5/2013,4:43:51,70,71,11,29,5\n"
"2965,6/26/2013,14:33:07,66,74,11,10,18\n"
"3350,6/21/2013,20:43:51,69,65,11,19,12\n"
"245,6/6/2013,5:00:01,67,78,11,5,3\n"
"247,6/8/2013,7:00:01,65,75,11,7,11\n"
"7165,6/26/2013,6:43:51,68,71,11,27,12\n"
"330,6/1/2013,18:13:20,65,66,11,30,1\n"
"7080,6/1/2013,12:45:56,66,63,11,30,13\n"
"3885,6/16/2013,8:43:51,69,78,11,22,7\n"
"3811,6/2/2013,1:45:56,67,77,11,13,3\n"
"3252,6/13/2013,13:45:56,65,67,11,9,14\n"
"700,6/11/2013,9:13:19,65,63,11,23,11\n"
"3817,6/8/2013,7:45:56,66,78,11,29,10\n"
"3056,6/27/2013,9:13:20,70,67,11,14,1\n"
"363,6/4/2013,3:00:01,69,69,11,10,2\n"
"377,6/18/2013,17:00:01,65,64,11,4,4\n"
"3832,6/23/2013,3:00:01,68,67,11,5,8\n"
"3833,6/24/2013,4:00:01,65,67,11,13,5\n"
"3028,6/29/2013,5:43:51,68,68,11,18,7\n"
"399,6/10/2013,15:13:19,66,59,11,14,13\n"
"7118,6/9/2013,7:00:01,69,70,11,2,17\n"
"692,6/3/2013,1:13:19,65,68,11,21,9\n"
"7123,6/14/2013,12:00:01,67,75,11,16,4\n"
"388,6/29/2013,4:13:19,70,57,11,30,14\n"
"7523,6/24/2013,4:43:51,68,59,11,6,12\n"
"679,6/20/2013,12:00:01,68,72,11,10,9\n"
"3843,6/4/2013,14:00:01,70,68,11,4,8\n"
"678,6/19/2013,11:00:01,66,67,11,7,8\n"
"4126,6/17/2013,9:43:51,68,63,11,7,3\n"
"3845,6/6/2013,16:00:01,68,68,11,19,11\n"
"673,6/14/2013,6:00:01,66,69,11,10,12\n"
"672,6/13/2013,5:00:01,65,66,11,27,3\n"
"4157,6/18/2013,16:13:20,66,60,11,28,16\n"
"4073,6/24/2013,4:00:01,68,59,11,30,20\n"
"7568,6/9/2013,1:33:07,66,58,11,11,7\n"
"3808,6/29/2013,22:45:56,67,77,11,29,5\n"
"3774,6/25/2013,12:45:56,69,55,11,16,3\n"
"3781,6/2/2013,19:45:56,70,72,11,18,16\n"
"7160,6/21/2013,1:43:51,67,66,11,10,5\n"
"7085,6/6/2013,17:45:56,69,69,11,13,8\n"
"4183,6/14/2013,18:33:07,65,70,11,29,20\n"
"7087,6/8/2013,19:45:56,69,73,11,27,3\n"
"7090,6/11/2013,22:45:56,66,68,11,10,3\n"
"4179,6/10/2013,14:33:07,67,72,11,9,11\n"
"7091,6/12/2013,23:45:56,66,55,11,8,10\n"
"716,6/27/2013,1:43:51,66,78,11,29,8\n"
"7096,6/17/2013,4:45:56,67,71,11,22,3\n"
"3795,6/16/2013,9:45:56,67,58,11,16,20\n"
"3283,6/14/2013,1:00:01,69,79,11,26,3\n"
"4169,6/30/2013,4:33:07,70,65,11,22,18\n"
"7589,6/30/2013,22:33:07,69,59,11,15,4\n"
"340,6/11/2013,4:33:07,65,67,11,6,8\n"
"7476,6/7/2013,5:00:01,67,55,11,30,17\n"
"7099,6/20/2013,7:45:56,65,68,11,24,13\n"
"7581,6/22/2013,14:33:07,69,55,11,25,7\n"
"3013,6/14/2013,14:13:19,69,80,11,18,9\n"
"7574,6/15/2013,7:33:07,65,59,11,4,12\n"
"3862,6/23/2013,9:13:19,70,58,11,4,9\n"
"3059,6/30/2013,12:13:20,65,72,11,30,19\n"
"3809,6/30/2013,23:45:56,65,78,11,18,6\n"
"2950,6/11/2013,23:13:20,65,57,11,29,4\n"
"494,6/15/2013,14:45:56,68,67,11,18,5\n"
"7154,6/15/2013,19:13:19,70,65,11,8,11\n"
"6980,6/21/2013,8:43:51,66,56,11,9,8\n"
"3424,6/5/2013,22:00:01,67,65,11,10,16\n"
"547,6/8/2013,0:00:01,70,68,11,26,10\n"
"4295,6/6/2013,10:33:07,66,69,11,13,15\n"
"7854,6/25/2013,4:13:20,68,68,11,11,8\n"
"67,6/8/2013,19:43:51,69,76,11,25,11\n"
"7847,6/18/2013,21:43:51,68,72,11,15,20\n"
"7843,6/14/2013,17:43:51,67,74,11,9,13\n"
"3560,6/21/2013,14:13:19,66,62,11,30,7\n"
"7231,6/2/2013,0:00:01,69,71,11,18,14\n"
"7835,6/6/2013,9:43:51,65,60,11,12,20\n"
"7926,6/7/2013,4:13:19,69,59,11,27,18\n"
"7830,6/1/2013,4:43:51,65,72,11,12,16\n"
"7927,6/8/2013,5:13:19,65,71,11,23,2\n"
"3127,6/8/2013,8:13:19,65,62,11,29,12\n"
"7930,6/11/2013,8:13:19,66,71,11,6,9\n"
"54,6/25/2013,6:43:51,65,63,11,13,17\n"
"7222,6/23/2013,15:33:07,66,56,11,29,20\n"
"2933,6/24/2013,6:13:20,69,66,11,16,12\n"
"7822,6/23/2013,20:13:19,65,67,11,10,1\n"
"130,6/11/2013,10:00:01,69,60,11,29,4\n"
"3600,6/1/2013,6:13:20,67,57,11,16,12\n"
"3161,6/12/2013,18:43:51,69,74,11,10,20\n"
"6959,6/30/2013,11:13:19,70,76,11,5,13\n"
"2913,6/4/2013,10:43:51,70,65,11,1,6\n"
"7896,6/7/2013,22:33:07,67,58,11,17,5\n"
"2915,6/6/2013,12:43:51,69,65,11,7,17\n"
"7294,6/5/2013,15:43:51,69,72,11,22,16\n"
"3990,6/1/2013,17:13:19,68,62,11,11,19\n"
"7303,6/14/2013,0:13:20,68,79,11,8,19\n"
"798,6/19/2013,11:00:01,70,63,11,28,8\n"
"4280,6/21/2013,19:13:20,70,70,11,8,11\n"
"3586,6/17/2013,16:43:51,69,68,11,25,14\n"
"809,6/30/2013,22:00:01,65,65,11,13,1\n"
"7307,6/18/2013,4:13:20,69,65,11,20,19\n"
"115,6/26/2013,19:33:07,68,68,11,12,19\n"
"7867,6/8/2013,17:13:20,70,61,11,10,10\n"
"803,6/24/2013,16:00:01,66,74,11,30,13\n"
"3983,6/24/2013,10:13:19,68,70,11,9,10\n"
"75,6/16/2013,3:13:20,67,55,11,16,12\n"
"568,6/29/2013,21:00:01,70,57,11,27,19\n"
"3624,6/25/2013,6:33:07,70,60,11,21,10\n"
"3981,6/22/2013,8:13:19,69,67,11,25,19\n"
"3625,6/26/2013,7:33:07,65,68,11,24,4\n"
"3536,6/27/2013,14:00:01,66,61,11,7,7\n"
"30,6/1/2013,6:13:19,68,66,11,15,3\n"
"4265,6/6/2013,4:13:20,70,69,11,14,17\n"
"3490,6/11/2013,16:13:20,68,66,11,7,2\n"
"3518,6/9/2013,20:33:07,65,63,11,25,18\n"
"7800,6/1/2013,22:00:01,65,61,11,20,5\n"
"6990,6/1/2013,18:43:51,66,67,11,6,8\n"
"7348,6/29/2013,21:33:07,69,75,11,5,10\n"
"584,6/15/2013,13:13:19,67,75,11,23,3\n"
"3135,6/16/2013,16:13:19,67,62,11,26,12\n"
"6924,6/25/2013,0:00:01,67,80,11,12,8\n"
"6921,6/22/2013,21:33:07,69,75,11,21,17\n"
"3389,6/30/2013,11:33:07,65,72,11,30,15\n"
"3507,6/28/2013,9:33:07,65,73,11,6,20\n"
"3129,6/10/2013,10:13:19,66,64,11,19,13\n"
"3538,6/29/2013,16:00:01,68,56,11,23,4\n"
"4306,6/17/2013,21:33:07,68,79,11,30,11\n"
"3576,6/7/2013,6:43:51,65,72,11,9,8\n"
"589,6/20/2013,18:13:19,70,56,11,6,9\n"
"3969,6/10/2013,20:00:01,67,64,11,2,1\n"
"3142,6/23/2013,23:13:19,68,58,11,4,9\n"
"48,6/19/2013,0:43:51,70,65,11,9,5\n"
"6938,6/9/2013,14:00:01,69,80,11,14,19\n"
"3976,6/17/2013,3:13:19,66,72,11,11,18\n"
"3540,6/1/2013,18:00:01,66,60,11,25,13\n"
"7276,6/17/2013,21:13:19,69,76,11,16,7\n"
"6339,6/10/2013,10:13:20,67,77,12,11,9\n"
"7464,6/25/2013,17:33:07,69,73,12,24,3\n"
"4008,6/19/2013,11:43:51,67,74,12,11,7\n"
"7469,6/30/2013,22:33:07,69,69,12,13,5\n"
"1272,6/13/2013,10:43:51,69,66,12,28,20\n"
"6340,6/11/2013,11:13:20,66,68,12,7,7\n"
"1267,6/8/2013,5:43:51,69,72,12,18,10\n"
"4998,6/19/2013,3:13:20,68,71,12,20,20\n"
"2529,6/10/2013,5:33:07,68,76,12,21,3\n"
"2535,6/16/2013,11:33:07,67,67,12,5,18\n"
"7262,6/3/2013,7:13:19,66,59,12,22,13\n"
"6338,6/9/2013,9:13:20,65,73,12,12,19\n"
"2358,6/19/2013,2:43:51,69,57,12,19,10\n"
"6141,6/22/2013,4:00:01,70,66,12,17,12\n"
"427,6/8/2013,19:43:51,70,74,12,3,7\n"
"421,6/2/2013,13:43:51,66,64,12,16,8\n"
"6367,6/8/2013,14:33:07,69,78,12,11,2\n"
"2373,6/4/2013,17:43:51,68,55,12,17,10\n"
"1283,6/24/2013,21:43:51,69,58,12,15,9\n"
"6127,6/8/2013,14:33:07,69,62,12,12,1\n"
"411,6/22/2013,3:43:51,68,65,12,25,17\n"
"7498,6/29/2013,3:13:19,70,76,12,5,5\n"
"7278,6/19/2013,23:13:19,70,73,12,19,20\n"
"7269,6/10/2013,14:13:19,70,73,12,25,5\n"
"1455,6/16/2013,1:00:01,68,69,12,26,1\n"
"6110,6/21/2013,21:13:20,67,59,12,21,14\n"
"2352,6/13/2013,20:13:19,70,61,12,1,9\n"
"3143,6/24/2013,0:43:51,68,60,12,16,1\n"
"3856,6/17/2013,3:13:19,68,55,12,17,18\n"
"393,6/4/2013,9:13:19,68,55,12,13,3\n"
"2468,6/9/2013,16:13:19,68,69,12,5,7\n"
"3162,6/13/2013,19:43:51,70,78,12,10,3\n"
"1392,6/13/2013,10:43:51,66,64,12,6,16\n"
"1388,6/9/2013,6:43:51,68,58,12,5,2\n"
"3968,6/9/2013,19:00:01,70,80,12,23,8\n"
"7519,6/20/2013,0:43:51,65,77,12,20,15\n"
"4882,6/23/2013,2:45:56,67,58,12,27,1\n"
"3933,6/4/2013,8:33:07,69,71,12,25,11\n"
"1334,6/15/2013,0:00:01,66,77,12,25,12\n"
"3177,6/28/2013,10:13:20,68,66,12,13,6\n"
"3179,6/30/2013,12:13:20,69,76,12,21,13\n"
"3938,6/9/2013,13:33:07,68,61,12,1,8\n"
"4834,6/5/2013,2:33:07,66,56,12,20,5\n"
"1375,6/26/2013,17:13:19,68,56,12,26,5\n"
"6240,6/1/2013,7:33:07,66,66,12,2,1\n"
"4869,6/10/2013,13:45:56,69,64,12,19,9\n"
"2446,6/17/2013,18:00:01,67,76,12,23,12\n"
"524,6/15/2013,20:45:56,65,80,12,15,9\n"
"7349,6/30/2013,22:33:07,69,61,12,10,11\n"
"7382,6/3/2013,7:13:19,70,57,12,1,6\n"
"3206,6/27/2013,15:33:07,66,73,12,14,15\n"
"521,6/12/2013,17:45:56,69,64,12,13,12\n"
"1369,6/20/2013,11:13:19,70,66,12,1,9\n"
"510,6/1/2013,6:45:56,69,57,12,6,19\n"
"4857,6/28/2013,1:45:56,69,59,12,29,15\n"
"3948,6/19/2013,23:33:07,68,57,12,28,20\n"
"4841,6/12/2013,9:33:07,67,71,12,24,5\n"
"7357,6/8/2013,6:00:01,67,55,12,14,8\n"
"7354,6/5/2013,3:00:01,65,79,12,9,8\n"
"6217,6/8/2013,8:13:20,69,75,12,27,15\n"
"4822,6/23/2013,14:13:20,67,77,12,12,8\n"
"1393,6/14/2013,11:43:51,67,55,12,28,6\n"
"4896,6/7/2013,16:45:56,65,75,12,1,16\n"
"3882,6/13/2013,5:43:51,69,75,12,23,13\n"
"6158,6/9/2013,21:00:01,69,79,12,27,11\n"
"3242,6/3/2013,3:45:56,70,75,12,28,13\n"
"4948,6/29/2013,1:13:19,65,67,12,14,10\n"
"4943,6/24/2013,20:00:01,69,67,12,19,3\n"
"3168,6/19/2013,1:13:20,68,64,12,30,7\n"
"6173,6/24/2013,12:13:19,65,63,12,14,13\n"
"1309,6/20/2013,23:13:20,69,65,12,25,14\n"
"2462,6/3/2013,10:13:19,68,77,12,23,19\n"
"7308,6/19/2013,5:13:20,70,69,12,10,6\n"
"1314,6/25/2013,4:33:07,68,62,12,9,10\n"
"3234,6/25/2013,19:45:56,69,67,12,6,13\n"
"3897,6/28/2013,20:43:51,66,72,12,15,15\n"
"6155,6/6/2013,18:00:01,65,59,12,5,12\n"
"4925,6/6/2013,2:00:01,66,74,12,20,7\n"
"3232,6/23/2013,17:45:56,66,56,12,12,11\n"
"3225,6/16/2013,10:45:56,66,62,12,14,1\n"
"3222,6/13/2013,7:45:56,70,55,12,27,4\n"
"4799,6/30/2013,15:43:51,69,77,12,18,15\n"
"7415,6/6/2013,16:43:51,68,62,12,15,8\n"
"2424,6/25/2013,20:33:07,65,71,12,11,11\n"
"1395,6/16/2013,13:43:51,65,57,12,30,18\n"
"7312,6/23/2013,9:13:20,66,57,12,30,16\n"
"6214,6/5/2013,5:13:20,70,64,12,22,3\n"
"7409,6/30/2013,10:43:51,67,73,12,24,9\n"
"2503,6/14/2013,3:13:20,67,75,12,9,17\n"
"7325,6/6/2013,22:13:20,68,74,12,18,16\n"
"6295,6/26/2013,14:13:19,67,78,12,12,2\n"
"6192,6/13/2013,7:43:51,66,62,12,15,14\n"
"1412,6/3/2013,6:13:20,70,63,12,23,11\n"
"7593,6/4/2013,2:45:56,69,79,12,27,5\n"
"3846,6/7/2013,17:00:01,69,73,12,18,17\n"
"3408,6/19/2013,6:00:01,65,70,12,25,6\n"
"5695,6/26/2013,9:33:07,66,64,12,9,8\n"
"7824,6/25/2013,22:13:19,67,62,12,17,17\n"
"3626,6/27/2013,8:33:07,69,62,12,4,1\n"
"7814,6/15/2013,12:13:19,67,59,12,8,16\n"
"2069,6/30/2013,20:43:51,70,61,12,21,8\n"
"1776,6/7/2013,15:00:01,70,72,12,26,14\n"
"5322,6/13/2013,15:13:19,67,72,12,9,14\n"
"1774,6/5/2013,13:00:01,69,61,12,7,19\n"
"5712,6/13/2013,2:00:01,67,60,12,6,6\n"
"5717,6/18/2013,7:00:01,65,71,12,6,1\n"
"7805,6/6/2013,3:13:19,67,78,12,2,9\n"
"7803,6/4/2013,1:13:19,69,75,12,27,16\n"
"3401,6/12/2013,23:33:07,68,64,12,5,11\n"
"7798,6/29/2013,20:00:01,67,74,12,25,7\n"
"3641,6/12/2013,23:33:07,70,74,12,4,3\n"
"5299,6/20/2013,16:00:01,69,73,12,29,6\n"
